time,equity
2025-04-08 20:00:00+00:00,10000.0
2025-04-08 22:00:00+00:00,10000.0
2025-04-09 00:00:00+00:00,10000.0
2025-04-09 02:00:00+00:00,10000.0
2025-04-09 04:00:00+00:00,10000.0
2025-04-09 06:00:00+00:00,10000.0
2025-04-09 08:00:00+00:00,10000.0
2025-04-09 10:00:00+00:00,10000.0
2025-04-09 12:00:00+00:00,10000.0
2025-04-09 14:00:00+00:00,10000.0
2025-04-09 16:00:00+00:00,10000.0
2025-04-09 18:00:00+00:00,10000.0
2025-04-09 20:00:00+00:00,10000.0
2025-04-09 22:00:00+00:00,10000.0
2025-04-10 00:00:00+00:00,10000.0
2025-04-10 02:00:00+00:00,10000.0
2025-04-10 04:00:00+00:00,10000.0
2025-04-10 06:00:00+00:00,10000.0
2025-04-10 08:00:00+00:00,10000.0
2025-04-10 10:00:00+00:00,10000.0
2025-04-10 12:00:00+00:00,10000.0
2025-04-10 14:00:00+00:00,10000.0
2025-04-10 16:00:00+00:00,10000.0
2025-04-10 18:00:00+00:00,10000.0
2025-04-10 20:00:00+00:00,10000.0
2025-04-10 22:00:00+00:00,10000.0
2025-04-11 00:00:00+00:00,10000.0
2025-04-11 02:00:00+00:00,10000.0
2025-04-11 04:00:00+00:00,10000.0
2025-04-11 06:00:00+00:00,10000.0
2025-04-11 08:00:00+00:00,10000.0
2025-04-11 10:00:00+00:00,10000.0
2025-04-11 12:00:00+00:00,10000.0
2025-04-11 14:00:00+00:00,10000.0
2025-04-11 16:00:00+00:00,10000.0
2025-04-11 18:00:00+00:00,10000.0
2025-04-11 20:00:00+00:00,10000.0
2025-04-11 22:00:00+00:00,10000.0
2025-04-12 00:00:00+00:00,10000.0
2025-04-12 02:00:00+00:00,10000.0
2025-04-12 04:00:00+00:00,10000.0
2025-04-12 06:00:00+00:00,10000.0
2025-04-12 08:00:00+00:00,10000.0
2025-04-12 10:00:00+00:00,10000.0
2025-04-12 12:00:00+00:00,10000.0
2025-04-12 14:00:00+00:00,10000.0
2025-04-12 16:00:00+00:00,10000.0
2025-04-12 18:00:00+00:00,10000.0
2025-04-12 20:00:00+00:00,10000.0
2025-04-12 22:00:00+00:00,10000.0
2025-04-13 00:00:00+00:00,10000.0
2025-04-13 02:00:00+00:00,10000.0
2025-04-13 04:00:00+00:00,10000.0
2025-04-13 06:00:00+00:00,10000.0
2025-04-13 08:00:00+00:00,10000.0
2025-04-13 10:00:00+00:00,10000.0
2025-04-13 12:00:00+00:00,10000.0
2025-04-13 14:00:00+00:00,10000.0
2025-04-13 16:00:00+00:00,10000.0
2025-04-13 18:00:00+00:00,10000.0
2025-04-13 20:00:00+00:00,10000.0
2025-04-13 22:00:00+00:00,10000.0
2025-04-14 00:00:00+00:00,10000.0
2025-04-14 02:00:00+00:00,10000.0
2025-04-14 04:00:00+00:00,10000.0
2025-04-14 06:00:00+00:00,10000.0
2025-04-14 08:00:00+00:00,10000.0
2025-04-14 10:00:00+00:00,10000.0
2025-04-14 12:00:00+00:00,10000.0
2025-04-14 14:00:00+00:00,10000.0
2025-04-14 16:00:00+00:00,10000.0
2025-04-14 18:00:00+00:00,10000.0
2025-04-14 20:00:00+00:00,10000.0
2025-04-14 22:00:00+00:00,10000.0
2025-04-15 00:00:00+00:00,10000.0
2025-04-15 02:00:00+00:00,10000.0
2025-04-15 04:00:00+00:00,10000.0
2025-04-15 06:00:00+00:00,10000.0
2025-04-15 08:00:00+00:00,10000.0
2025-04-15 10:00:00+00:00,10000.0
2025-04-15 12:00:00+00:00,10000.0
2025-04-15 14:00:00+00:00,10000.0
2025-04-15 16:00:00+00:00,10000.0
2025-04-15 18:00:00+00:00,10000.0
2025-04-15 20:00:00+00:00,10000.0
2025-04-15 22:00:00+00:00,10000.0
2025-04-16 00:00:00+00:00,10000.0
2025-04-16 02:00:00+00:00,10000.0
2025-04-16 04:00:00+00:00,10000.0
2025-04-16 06:00:00+00:00,10000.0
2025-04-16 08:00:00+00:00,10000.0
2025-04-16 10:00:00+00:00,10000.0
2025-04-16 12:00:00+00:00,10000.0
2025-04-16 14:00:00+00:00,10000.0
2025-04-16 16:00:00+00:00,10000.0
2025-04-16 18:00:00+00:00,10000.0
2025-04-16 20:00:00+00:00,10000.0
2025-04-16 22:00:00+00:00,10000.0
2025-04-17 00:00:00+00:00,10000.0
2025-04-17 02:00:00+00:00,10000.0
2025-04-17 04:00:00+00:00,10000.0
2025-04-17 06:00:00+00:00,10000.0
2025-04-17 08:00:00+00:00,10000.0
2025-04-17 10:00:00+00:00,10000.0
2025-04-17 12:00:00+00:00,10000.0
2025-04-17 14:00:00+00:00,10000.0
2025-04-17 16:00:00+00:00,10000.0
2025-04-17 18:00:00+00:00,10000.0
2025-04-17 20:00:00+00:00,10000.0
2025-04-17 22:00:00+00:00,10000.0
2025-04-18 00:00:00+00:00,10000.0
2025-04-18 02:00:00+00:00,10000.0
2025-04-18 04:00:00+00:00,10000.0
2025-04-18 06:00:00+00:00,10000.0
2025-04-18 08:00:00+00:00,10000.0
2025-04-18 10:00:00+00:00,10000.0
2025-04-18 12:00:00+00:00,10000.0
2025-04-18 14:00:00+00:00,10000.0
2025-04-18 16:00:00+00:00,10000.0
2025-04-18 18:00:00+00:00,10000.0
2025-04-18 20:00:00+00:00,10000.0
2025-04-18 22:00:00+00:00,10000.0
2025-04-19 00:00:00+00:00,10000.0
2025-04-19 02:00:00+00:00,10000.0
2025-04-19 04:00:00+00:00,10000.0
2025-04-19 06:00:00+00:00,10000.0
2025-04-19 08:00:00+00:00,10000.0
2025-04-19 10:00:00+00:00,10000.0
2025-04-19 12:00:00+00:00,10000.0
2025-04-19 14:00:00+00:00,10000.0
2025-04-19 16:00:00+00:00,10000.0
2025-04-19 18:00:00+00:00,10000.0
2025-04-19 20:00:00+00:00,10000.0
2025-04-19 22:00:00+00:00,10000.0
2025-04-20 00:00:00+00:00,10000.0
2025-04-20 02:00:00+00:00,10000.0
2025-04-20 04:00:00+00:00,10000.0
2025-04-20 06:00:00+00:00,10000.0
2025-04-20 08:00:00+00:00,10000.0
2025-04-20 10:00:00+00:00,10000.0
2025-04-20 12:00:00+00:00,10000.0
2025-04-20 14:00:00+00:00,10000.0
2025-04-20 16:00:00+00:00,10000.0
2025-04-20 18:00:00+00:00,10000.0
2025-04-20 20:00:00+00:00,10000.0
2025-04-20 22:00:00+00:00,10000.0
2025-04-21 00:00:00+00:00,10000.0
2025-04-21 02:00:00+00:00,10000.0
2025-04-21 04:00:00+00:00,10000.0
2025-04-21 06:00:00+00:00,10000.0
2025-04-21 08:00:00+00:00,10000.0
2025-04-21 10:00:00+00:00,10000.0
2025-04-21 12:00:00+00:00,10000.0
2025-04-21 14:00:00+00:00,10000.0
2025-04-21 16:00:00+00:00,10000.0
2025-04-21 18:00:00+00:00,10000.0
2025-04-21 20:00:00+00:00,10000.0
2025-04-21 22:00:00+00:00,10000.0
2025-04-22 00:00:00+00:00,10000.0
2025-04-22 02:00:00+00:00,10000.0
2025-04-22 04:00:00+00:00,10000.0
2025-04-22 06:00:00+00:00,10000.0
2025-04-22 08:00:00+00:00,10000.0
2025-04-22 10:00:00+00:00,10000.0
